business_id,date,description,result,score,type
258743,20150224,,,85,routine
258743,20150316,,,,routine
258743,20150324,,,,followup
258743,20150324,,,,followup
258743,20150316,,,99,routine
258743,20150226,,,,followup
258743,20160317,,,100,routine
258743,20160317,,,,followup
258743,20160229,,,,routine
352408,20131010,,,96,routine
352408,20130318,,,97,routine
352408,20121002,,,,followup
352408,20141119,,,97,routine
352408,20140603,,,98,routine
352408,20151203,,,99,routine
352408,20150827,,,98,routine
352408,20141205,,,,followup
352408,20160707,,,100,routine
471139,20131118,,,95,routine
471139,20130404,,,98,routine
471139,20121221,,,91,routine
471139,20121221,,,,followup
471139,20150930,,,97,routine
471139,20150128,,,97,routine
471139,20140624,,,98,routine
471139,20160707,,,95,routine
466087,20130520,,,99,routine
466087,20120905,,,100,routine
466087,20120301,,,100,routine
466087,20140227,,,100,routine
466087,20150224,,,98,routine
466087,20140711,,,,followup
466087,20140708,,,92,routine
466087,20160107,,,100,routine
466087,20160707,,,100,routine
103527,20131120,,,95,routine
103527,20130311,,,93,routine
103527,20120808,,,92,routine
103527,20140605,,,,followup
103527,20140509,,,92,routine
103527,20151026,,,,followup
103527,20151005,,,96,routine
103527,20150220,,,96,routine
103527,20160707,,,91,routine
448441,20130606,,,96,routine
448441,20130129,,,97,routine
448441,20120921,,,,followup
448441,20150108,,,94,routine
448441,20140805,,,,followup
448441,20151222,,,,followup
448441,20150904,,,96,routine
448441,20150114,,,,followup
448441,20160707,,,95,routine
114539,20131211,,,100,routine
114539,20130516,,,100,routine
114539,20121212,,,99,routine
114539,20140703,,,100,routine
114539,20140703,,,,followup
114539,20140702,,,,followup
114539,20140702,,,,routine
114539,20150316,,,99,routine
114539,20151214,,,99,routine
114539,20150602,,,100,routine
114539,20160707,,,98,routine
337976,20130719,,,100,routine
337976,20121011,,,99,routine
337976,20111026,,,99,routine
337976,20150909,,,99,routine
337976,20141027,,,99,routine
337976,20140320,,,100,routine
337976,20160707,,,100,routine
419377,20130708,,,97,routine
419377,20130312,,,,followup
419377,20130227,,,94,routine
419377,20140212,,,96,routine
419377,20150130,,,95,routine
419377,20151202,,,96,routine
419377,20160707,,,97,routine
105667,20131007,,,98,routine
105667,20131007,,,97,routine
105667,20131007,,,,followup
105667,20131007,,,,routine
105667,20130307,,,99,routine
105667,20130307,,,94,routine
105667,20130307,,,,routine
105667,20120926,,,100,routine
105667,20120926,,,97,routine
105667,20120926,,,,routine
105667,20141113,,,94,routine
105667,20140506,,,,followup
105667,20140403,,,99,routine
105667,20140403,,,98,routine
105667,20140403,,,,routine
105667,20150514,,,100,routine
105667,20150501,,,98,routine
105667,20150501,,,,routine
105667,20141113,,,100,routine
105667,20141113,,,98,routine
105667,20141113,,,,routine
105667,20160204,,,100,routine
105667,20160204,,,98,routine
105667,20160204,,,97,routine
105667,20160707,,,100,routine
105667,20160707,,,98,routine
105667,20160707,,,94,routine
463727,20130416,,,99,routine
463727,20121011,,,98,routine
463727,20120503,,,100,routine
463727,20140918,,,96,routine
463727,20140310,,,97,routine
463727,20151215,,,94,routine
463727,20150717,,,,followup
463727,20150617,,,91,routine
463727,20160707,,,95,routine
402727,20131010,,,96,routine
402727,20130318,,,98,routine
402727,20121002,,,96,routine
402727,20140603,,,93,routine
402727,20140226,,,96,routine
402727,20151203,,,96,routine
402727,20150715,,,98,routine
402727,20141119,,,95,routine
402727,20160707,,,98,routine
383355,20131010,,,97,routine
383355,20130227,,,96,routine
383355,20120705,,,97,routine
383355,20141119,,,99,routine
383355,20140603,,,98,routine
383355,20140226,,,97,routine
383355,20151215,,,,followup
383355,20151203,,,94,routine
383355,20150831,,,98,routine
383355,20150831,,,,followup
383355,20160707,,,97,routine
440073,20131031,,,96,routine
440073,20130322,,,97,routine
440073,20121003,,,94,routine
440073,20150114,,,91,routine
440073,20140418,,,96,routine
440073,20150121,,,,followup
440073,20151026,,,,followup
440073,20151008,,,91,routine
440073,20150129,,,,followup
440073,20160707,,,100,routine
291922,20130618,,,93,routine
291922,20130122,,,92,routine
291922,20120628,,,96,routine
291922,20140212,,,97,routine
291922,20150922,,,94,routine
291922,20150922,,,,followup
291922,20150918,,,81,routine
291922,20150918,,,,followup
291922,20150127,,,90,routine
291922,20160119,,,95,routine
291922,20160707,,,92,routine
500766,20130718,,,100,routine
500766,20121119,,,99,routine
500766,20120319,,,100,routine
500766,20150904,,,100,routine
500766,20141003,,,100,routine
500766,20140320,,,98,routine
500766,20160707,,,96,routine
66453,20130517,,,,followup
66453,20130412,,,91,routine
66453,20120814,,,97,routine
66453,20140505,,,,followup
66453,20151014,,,93,routine
66453,20150105,,,93,routine
66453,20140528,,,,followup
66453,20160707,,,94,routine
526530,20131105,,,98,routine
526530,20130315,,,98,routine
526530,20120919,,,98,routine
526530,20140804,,,99,routine
526530,20151208,,,100,routine
526530,20150629,,,,followup
526530,20150610,,,98,routine
526530,20160707,,,98,routine
239784,20140102,,,99,routine
239784,20130404,,,100,routine
239784,20121023,,,100,routine
239784,20151029,,,98,routine
239784,20150304,,,97,routine
239784,20140924,,,98,routine
239784,20160707,,,96,routine
239784,20160707,,,,followup
231654,20120402,,,,routine
231654,20110712,,,,routine
231654,20150825,,,,routine
231654,20141015,,,,routine
231654,20131204,,,,routine
231654,20160707,,,100,routine
66683,20130619,,,,routine
66683,20120726,,,,followup
66683,20120711,,,,followup
66683,20150806,,,94,routine
66683,20141231,,,98,routine
66683,20140318,,,94,routine
66683,20160707,,,98,routine
162299,20140122,,,,followup
162299,20140113,,,94,routine
162299,20130815,,,,followup
162299,20140605,,,96,routine
162299,20151105,,,97,routine
162299,20150302,,,94,routine
162299,20140616,,,,followup
162299,20160707,,,95,routine
471247,20130625,,,,followup
471247,20130613,,,95,routine
471247,20120720,,,94,routine
471247,20141006,,,92,routine
471247,20140408,,,,followup
471247,20151207,,,94,routine
471247,20150715,,,90,routine
471247,20141013,,,,followup
471247,20160614,,,93,routine
471247,20160707,,,,followup
402012,20130909,,,,followup
402012,20130716,,,94,routine
402012,20121217,,,98,routine
402012,20140429,,,94,routine
402012,20150330,,,96,routine
402012,20140812,,,96,routine
402012,20140502,,,,followup
402012,20160120,,,95,routine
402012,20160630,,,91,routine
402012,20160707,,,,followup
973435,20150828,,,90,routine
973435,20160707,,,94,routine
287496,20131216,,,94,routine
287496,20130716,,,95,routine
287496,20130228,,,,followup
287496,20141205,,,,followup
287496,20140911,,,98,routine
287496,20151203,,,100,routine
287496,20150730,,,,followup
287496,20150715,,,97,routine
287496,20160707,,,96,routine
614075,20150413,,,97,routine
614075,20160707,,,98,routine
231645,20130807,,,97,routine
231645,20121031,,,,followup
231645,20121023,,,98,routine
231645,20151029,,,100,routine
231645,20150129,,,100,routine
231645,20140408,,,99,routine
231645,20160707,,,96,routine
387381,20131122,,,99,routine
387381,20130211,,,93,routine
387381,20120924,,,,followup
387381,20140424,,,98,routine
387381,20150717,,,,followup
387381,20150702,,,94,routine
387381,20141022,,,99,routine
387381,20160105,,,91,routine
387381,20160630,,,95,routine
387381,20160630,,,,followup
387381,20160707,,,,followup
314846,20131001,,,96,routine
314846,20130326,,,98,routine
314846,20120906,,,95,routine
314846,20151118,,,94,routine
314846,20150213,,,98,routine
314846,20140321,,,93,routine
314846,20160707,,,96,routine
342871,20130624,,,,followup
342871,20130515,,,96,routine
342871,20121126,,,98,routine
342871,20140304,,,99,routine
342871,20151209,,,,followup
342871,20151120,,,96,routine
342871,20150210,,,98,routine
342871,20160707,,,100,routine
223674,20130301,,,,routine
223674,20120402,,,,routine
223674,20150814,,,,routine
223674,20141017,,,,routine
223674,20131024,,,,routine
223674,20160707,,,,routine
998365,20160630,,,98,routine
998365,20160707,,,,followup
442216,20150423,,,,routine
442216,20150423,,,100,routine
442216,20140529,,,100,routine
442216,20130502,,,100,routine
442216,20160707,,,100,routine
973399,20150923,,,98,routine
973399,20160707,,,99,routine
464525,20131022,,,97,routine
464525,20140617,,,,followup
464525,20140609,,,93,routine
464525,20150224,,,92,routine
464525,20151020,,,,followup
464525,20151008,,,97,routine
464525,20150311,,,,followup
464525,20160422,,,,followup
464525,20160411,,,92,routine
464525,20160707,,,91,routine
996479,20160607,,,96,routine
996479,20160707,,,98,routine
595498,20140626,,,100,routine
595498,20140626,,,98,routine
595498,20140626,,,,routine
595498,20150909,,,99,routine
595498,20150909,,,97,routine
595498,20150909,,,96,routine
595498,20150115,,,,followup
595498,20150108,,,100,routine
595498,20150108,,,100,routine
595498,20150108,,,,routine
595498,20160707,,,100,routine
595498,20160707,,,98,routine
595498,20160707,,,,routine
182787,20130319,,,98,routine
182787,20120521,,,98,routine
182787,20150916,,,97,routine
182787,20141007,,,97,routine
182787,20140108,,,98,routine
182787,20160706,,,98,routine
290799,20130214,,,97,routine
290799,20120504,,,98,routine
290799,20150728,,,99,routine
290799,20140806,,,97,routine
290799,20140806,,,,followup
290799,20131101,,,98,routine
290799,20160706,,,99,routine
290799,20160701,,,,routine
320601,20130729,,,92,routine
320601,20130114,,,95,routine
320601,20111214,,,92,routine
320601,20140401,,,,followup
320601,20150408,,,92,routine
320601,20140826,,,93,routine
320601,20140826,,,,followup
320601,20140820,,,82,routine
320601,20160120,,,,followup
320601,20160111,,,93,routine
320601,20160706,,,95,routine
504494,20130523,,,,followup
504494,20130516,,,91,routine
504494,20121017,,,96,routine
504494,20140226,,,96,routine
504494,20151214,,,97,routine
504494,20150728,,,99,routine
504494,20141106,,,97,routine
504494,20160706,,,,followup
504494,20160630,,,95,routine
263277,20130215,,,95,routine
263277,20120215,,,,followup
263277,20120120,,,97,routine
263277,20140730,,,96,routine
263277,20140730,,,,followup
263277,20140729,,,88,routine
263277,20140729,,,,followup
263277,20140411,,,,followup
263277,20150820,,,93,routine
263277,20150514,,,,followup
263277,20150219,,,91,routine
263277,20160307,,,92,routine
263277,20160706,,,95,routine
263277,20160706,,,,followup
421890,20130930,,,98,routine
421890,20130930,,,96,routine
421890,20130627,,,,followup
421890,20130422,,,97,routine
421890,20130422,,,,routine
421890,20140501,,,95,routine
421890,20140501,,,,routine
421890,20150922,,,98,routine
421890,20150922,,,,routine
421890,20150309,,,,followup
421890,20150227,,,94,routine
421890,20150227,,,,routine
421890,20160706,,,97,routine
421890,20160706,,,94,routine
421890,20160706,,,,routine
237321,20130305,,,,routine
237321,20120424,,,,routine
237321,20110920,,,,routine
237321,20150825,,,,routine
237321,20141015,,,,routine
237321,20140318,,,,routine
237321,20160706,,,,routine
311107,20130430,,,98,routine
311107,20120522,,,100,routine
311107,20111201,,,,followup
311107,20140319,,,97,routine
311107,20151104,,,,followup
311107,20151014,,,93,routine
311107,20141203,,,95,routine
311107,20160706,,,100,routine
149986,20140130,,,99,routine
149986,20130529,,,95,routine
149986,20121029,,,98,routine
149986,20151008,,,100,routine
149986,20150223,,,99,routine
149986,20140725,,,98,routine
149986,20160706,,,98,routine
148334,20140131,,,95,routine
148334,20130919,,,90,routine
148334,20130404,,,95,routine
148334,20151118,,,94,routine
148334,20151118,,,,followup
148334,20150311,,,90,routine
148334,20140909,,,90,routine
148334,20160706,,,93,routine
157657,20140124,,,99,routine
157657,20130221,,,,followup
157657,20130206,,,93,routine
157657,20150203,,,,followup
157657,20150127,,,94,routine
157657,20151209,,,,followup
157657,20151208,,,95,routine
157657,20150220,,,,followup
157657,20160706,,,99,routine
287732,20130917,,,96,routine
287732,20130110,,,98,routine
287732,20120613,,,99,routine
287732,20120613,,,,followup
287732,20140218,,,95,routine
287732,20150211,,,98,routine
287732,20140723,,,95,routine
287732,20140304,,,,followup
287732,20160114,,,97,routine
287732,20160112,,,97,routine
287732,20160114,,,,followup
287732,20160706,,,96,routine
327833,20131002,,,,followup
327833,20130812,,,96,routine
327833,20121005,,,99,routine
327833,20140814,,,,followup
327833,20140623,,,96,routine
327833,20150826,,,98,routine
327833,20150826,,,,followup
327833,20150211,,,90,routine
327833,20140903,,,,followup
327833,20160706,,,99,routine
175914,20140113,,,96,routine
175914,20130416,,,98,routine
175914,20120917,,,96,routine
175914,20151022,,,93,routine
175914,20150130,,,,followup
175914,20150123,,,97,routine
175914,20160706,,,96,routine
595236,20140422,,,99,routine
595236,20150713,,,,followup
595236,20150710,,,100,routine
595236,20140627,,,99,routine
595236,20160706,,,99,routine
286288,20131113,,,,followup
286288,20131107,,,96,routine
286288,20130320,,,94,routine
286288,20140604,,,90,routine
286288,20150915,,,,followup
286288,20150813,,,90,routine
286288,20141212,,,90,routine
286288,20160119,,,90,routine
286288,20160706,,,94,routine
308052,20131211,,,,followup
308052,20131029,,,96,routine
308052,20131029,,,,routine
308052,20130314,,,97,routine
308052,20130314,,,,routine
308052,20140424,,,97,routine
308052,20140424,,,,routine
308052,20151209,,,95,routine
308052,20151209,,,,followup
308052,20151209,,,,routine
308052,20150728,,,95,routine
308052,20150728,,,,routine
308052,20150126,,,96,routine
308052,20150126,,,,routine
308052,20160706,,,98,routine
308052,20160706,,,,followup
308052,20160706,,,,routine
461697,20120424,,,,routine
461697,20110920,,,,routine
461697,20150825,,,,routine
461697,20141015,,,,routine
461697,20131213,,,,routine
461697,20160706,,,,routine
402664,20130624,,,96,routine
402664,20121219,,,96,routine
402664,20120702,,,94,routine
402664,20150910,,,95,routine
402664,20150204,,,95,routine
402664,20140313,,,94,routine
402664,20160706,,,91,routine
146682,20130321,,,96,routine
146682,20120907,,,,followup
146682,20150722,,,92,routine
146682,20141118,,,94,routine
146682,20140203,,,92,routine
146682,20160620,,,92,routine
146682,20160706,,,,followup
182788,20140108,,,,followup
182788,20131211,,,95,routine
182788,20130528,,,95,routine
182788,20140415,,,96,routine
182788,20151016,,,,followup
182788,20150909,,,90,routine
182788,20141014,,,97,routine
182788,20160525,,,96,routine
182788,20160706,,,,followup
287298,20130813,,,95,routine
287298,20130205,,,96,routine
287298,20120815,,,97,routine
287298,20141205,,,,followup
287298,20140702,,,94,routine
287298,20150603,,,,followup
287298,20150527,,,96,routine
287298,20150109,,,97,routine
287298,20160229,,,94,routine
287298,20160519,,,,followup
287298,20160706,,,,followup
246449,20130402,,,,routine
246449,20120822,,,95,routine
246449,20120106,,,98,routine
246449,20150210,,,93,routine
246449,20140304,,,97,routine
246449,20140304,,,,followup
246449,20130402,,,97,routine
246449,20160125,,,95,routine
246449,20160125,,,,followup
246449,20160616,,,91,routine
246449,20160706,,,,followup
277244,20130322,,,95,routine
277244,20121109,,,91,routine
277244,20120515,,,97,routine
277244,20141017,,,94,routine
277244,20140409,,,96,routine
277244,20150420,,,90,routine
277244,20150901,,,91,routine
277244,20150720,,,,followup
277244,20150708,,,,followup
277244,20160509,,,94,routine
277244,20160706,,,91,routine
178044,20140110,,,98,routine
178044,20130708,,,100,routine
178044,20121022,,,100,routine
178044,20140610,,,98,routine
178044,20150123,,,96,routine
178044,20150918,,,,followup
178044,20150903,,,99,routine
178044,20150130,,,,followup
178044,20160321,,,100,routine
178044,20160706,,,99,routine
458743,20131213,,,,routine
458743,20120328,,,,routine
458743,20110802,,,,routine
458743,20150814,,,,routine
458743,20150811,,,,followup
